FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,DEP_AMORT_EXP_OPS,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-754-5454,2701 S. BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,178,178,178,148,69,42,154,0,0,4,18,0,9,444,0,2603,467,211,2656,0,0,16,46,0,56,6055,0,241,281,248,1597,0,0,103,243,0,457,3170,18374117,4518141,2139237,24642910,0,0,259649,661938,0,459050,51055042,1150038,2468692,1696961,13799244,0,0,702076,2231379,0,2189760,24238150,474558,17363031,6213462,3411570,34187001,-762596,0,0,855273,2573057,0,0,0,0,0,0,64315356,0,0,0,0,0,2161125,773371,1187224,4255154,0,0,106453,320261,0,2174248,10977836,27375,15773567,539950,0,0,0,0,0,38750,,0,,,,,,,,,,,,,30719.0,18169.0,0.0,25823018.0,25841187.0,0.0,0.0,0.0,0.0,4309844.0,3340283.0,969561.0,224168.0,0.0,0.0,27034916.0,9516018.0,1576876.0,11092894.0,0.0,5842937.0,1576876.0,4266061.0,15358955.0,11675961.0,27034916.0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,MICHAEL KLEPIN,569,569,358,2142,410,1238,917,0,0,85,263,0,113,5168,0,11517,2823,8879,6815,0,0,346,1172,0,630,32182,0,398,330,263,2281,0,0,544,373,0,547,4736,202228344,53762139,67663202,101479314,0,0,4846249,20147502,0,6676478,456803228,8016601,6100545,1891969,31027169,0,0,3737483,7272464,0,2696385,60742616,11016219,163835859,52467364,47728960,108770277,-8064662,0,0,5408870,24335005,0,0,0,0,0,6201900,411699792,25314867,0,0,0,25314867,46409086,31440006,24643687,27691188,0,0,2334093,2996022,0,-4353163,131160919,866798,116761452,0,-1350510,0,0,0,0,146373,,0,,,,,,,,,,,,,1545552.0,362022.0,0.0,849686717.0,850048739.0,0.0,0.0,0.0,0.0,146019372.0,73651584.0,72367788.0,21126665.0,0.0,8530604.0,952073796.0,329858566.0,1120625.0,330979191.0,0.0,52870873.0,1120625.0,51750248.0,382729439.0,569344357.0,952073796.0
106141338,SOUTHERN INYO HOSPITAL,20261,2026-01-01,2026-03-31,Open,Inyo,12 - Inland Counties,1201,District,Comparable,Rural,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,PETER SPIERS,37,37,37,10,3,0,10,0,0,1,0,0,0,24,0,687,7,0,1531,0,0,108,0,0,1,2334,0,478,49,34,212,9,0,393,0,0,57,1232,563142,5738,0,1254978,0,0,88529,0,0,820,1913207,1450563,259690,108878,1042860,27424,0,1177389,0,0,237099,4303903,32772,677414,118146,48464,1241728,0,12207,0,530709,0,0,0,0,0,0,105902,2767342,0,0,0,0,0,1336292,147281,60415,1056111,15217,0,735208,0,0,99244,3449768,443772,4122438,574468,273889,0,0,0,0,167483,,0,,,,,,,,,,,,,45917.0,1305294.0,0.0,6904186.0,8209480.0,0.0,0.0,0.0,0.0,9512065.0,8264020.0,1248045.0,752501.0,0.0,0.0,10210026.0,3062040.0,19644.0,3081684.0,1596800.0,3155963.0,19644.0,3136319.0,7814803.0,2395223.0,10210026.0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20261,2026-01-01,2026-03-31,Open,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,JARED GILES,240,240,240,798,1370,156,1140,0,0,222,1098,1,49,4834,0,3967,7512,965,4426,0,0,933,3326,3,236,21368,0,1458,3997,1089,10680,0,0,1716,8106,39,3022,30107,116436134,211550774,24462589,121532408,0,0,24990386,104826891,120475,8562081,612481738,34148088,108674481,15110107,141315492,0,0,27815474,142046054,268634,25115668,494493998,13143380,132230485,290137100,31262102,248969870,0,0,0,49876797,194237955,0,389109,0,0,0,20259250,980506048,0,0,0,0,0,16625890,27255611,7528222,12571533,0,0,2653317,47560836,119018,12155261,126469688,1698615,110640550,0,46561,0,0,0,0,14187762,,0,,,,,,,,,,,,,6322433.0,2405.0,0.0,116419462.0,116421867.0,0.0,0.0,0.0,0.0,356337661.0,247495751.0,108841910.0,394147233.0,0.0,5283410.0,624694420.0,85173309.0,0.0,85173309.0,0.0,0.0,0.0,0.0,85173309.0,539521111.0,624694420.0
106100899,ST. AGNES MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Fresno,09 - Central,605,Church,Comparable,Teaching,559-450-3000,1303 EAST HERNDON AVENUE,FRESNO,93720,DR. GURVINDER KAUR,436,436,382,1422,886,163,1824,0,0,105,967,4,42,5413,0,6153,4033,609,5338,0,0,296,2772,13,103,19317,0,10133,6042,1292,13806,0,0,961,11811,94,2804,46943,124476295,85968333,10653783,90869254,0,0,6409534,56193812,194896,2661013,377426920,99612025,74930559,9586302,111516538,0,0,8882300,90076801,763206,5736742,401104473,6344901,172671885,137136852,18182527,182574218,0,0,0,8979843,99628987,0,4356808,0,0,0,3654256,633530277,0,0,0,0,0,50057549,22944072,1757974,19697785,0,0,5749175,44323140,1049,470372,145001116,4253685,171316961,247795,-53135,0,0,0,0,3184137,,0,,,,,,,,,,,,,6503176.0,335862.0,10434.0,374968467.0,375314763.0,4782638.0,25683190.0,490727.0,30956555.0,594179632.0,413767421.0,180412211.0,16787471.0,48209234.0,0.0,651680234.0,283689592.0,1749726.0,285439318.0,3700265.0,91338731.0,1749726.0,89589005.0,378728588.0,272951646.0,651680234.0
106361339,ST. BERNARDINE MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,Teaching,909-883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DOUGLAS KLEAM,342,278,260,609,1248,233,1445,0,0,50,447,53,73,4158,0,3812,6638,1477,6314,0,0,385,1941,407,354,21328,0,1793,4265,1896,20073,0,0,706,5435,1711,64,35943,86017241,174726444,27996958,145433804,0,0,7319172,54130168,8098732,4684412,508406931,18361582,57996959,12336563,114817302,0,0,2893868,42772427,8827318,375393,258381412,5949767,86815933,193085910,35020835,230626593,-8449541,0,0,8821347,63789206,0,11831210,0,0,0,11312525,638803785,0,0,0,23857,23857,15905186,37142151,5159116,34924954,0,0,1393493,32482862,261657,738996,128008415,544267,132588358,0,2003386,0,0,0,0,2075289,,0,,,,,,,,,,,,,3366587.0,14822245.0,0.0,128862179.0,143684424.0,0.0,21340325.0,398115.0,21738440.0,204397839.0,62068659.0,142329180.0,23035647.0,1895446.0,0.0,332683137.0,81579788.0,5422133.0,87001921.0,8244284.0,631215784.0,5422133.0,625793651.0,721039856.0,-388356719.0,332683137.0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20261,2026-01-01,2026-03-31,Open,Tehama,01 - Northern California,211,Church,Comparable,Rural,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,ROGER PAGE,76,49,30,327,45,27,217,0,0,24,120,6,0,766,0,1248,247,76,547,0,0,95,299,11,0,2523,0,15544,2535,581,18960,0,0,2064,11292,1055,0,52031,30345501,4356903,2024740,13801115,0,0,2061401,7303773,355600,0,60249033,46271140,6639999,4113261,46568201,0,0,7879106,27617633,2147266,0,141236606,1603808,62512084,9412658,3714308,47642949,-328749,0,0,7547152,13674114,0,3200841,0,0,0,1368865,150348030,33,636416,0,34954,671403,13243811,1335099,2400245,12757240,0,0,2303667,19721396,47554,0,51809012,125814,41912519,0,5409970,0,0,0,0,3573230,,0,,,,,,,,,,,,,1558940.0,34973396.0,0.0,41854893.0,76828289.0,0.0,344850313.0,0.0,344850313.0,77823116.0,35508036.0,42315080.0,4597552.0,1197309.0,2181000.0,471969543.0,20347399.0,389516.0,20736915.0,135410.0,2468430.0,389516.0,2078914.0,22951239.0,449018304.0,471969543.0
106190754,ST. FRANCIS MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,923,Investor - Corp.,Comparable,,310-900-8900,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,CLAY FARELL,354,354,300,585,768,362,1597,40,0,256,283,0,0,3891,0,2633,4567,2091,8082,707,0,979,1697,0,0,20756,0,677,1645,2150,9561,0,0,1090,1699,0,275,17097,57559855,94403036,40409291,140625663,10982001,0,26309098,36834709,0,0,407123653,4306460,8873614,12801218,51767632,0,0,5530569,8138562,0,1973514,93391569,3982674,54894687,88652362,49349525,174073770,-11051451,9286616,0,16517396,34263214,0,255131,0,0,0,1351916,421575840,0,3175872,0,0,3175872,6262573,14625559,14910912,21495824,1689896,0,15352670,9816803,0,-2038983,82115254,1538473,90942010,0,0,0,0,0,0,2745850,,0,,,,,,,,,,,,,3098922.0,7881138.0,0.0,1360413919.0,1368295057.0,0.0,0.0,0.0,0.0,232047136.0,58633493.0,173413643.0,36477214.0,200000000.0,18636498.0,1796822412.0,828519460.0,3081909.0,831601369.0,3449666.0,211670035.0,3081909.0,208588126.0,1043639161.0,753183251.0,1796822412.0
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Ventura,10 - Santa Barbara/Ventura,811,Church,Comparable,,805-389-5984,1600 NORTH ROSE AVENUE,OXNARD,93030,BARRY WOLFMAN,373,373,340,1407,858,178,1014,0,0,142,705,59,63,4426,0,8650,4998,961,8861,0,0,681,3003,471,256,27881,0,7302,3276,1111,10660,0,0,1672,6788,1181,273,32263,172627806,103916406,20117207,105220065,0,0,13191193,62717405,7803130,1861646,487454858,65115364,45025546,6671773,60584530,0,0,12598941,61247076,5944249,739647,257927126,10738636,198764197,124129868,24434612,134235525,0,0,0,18807019,75930486,0,7738459,0,0,0,18381195,613159997,0,0,0,39151,39151,36595002,19602614,1489716,26836810,0,0,4880660,42227020,157332,471984,132261138,982538,158954910,0,3430081,0,0,0,0,2705022,,0,,,,,,,,,,,,,5242182.0,0.0,0.0,157236649.0,157236649.0,0.0,31591209.0,0.0,31591209.0,436710334.0,136329936.0,300380398.0,5580977.0,33114474.0,8845000.0,536748707.0,77056882.0,7464317.0,84521199.0,0.0,689283003.0,7464317.0,681818686.0,766339885.0,-229591178.0,536748707.0
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20261,2026-01-01,2026-03-31,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-461-2000,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,PAUL RAINS,35,35,35,89,55,0,59,0,0,2,131,6,0,342,0,827,731,0,498,0,0,7,854,55,0,2972,0,126,10,0,0,0,0,66,853,6,0,1061,3036703,2854816,0,1885225,0,0,31618,3491926,202477,0,11502765,78563,3051,0,0,0,0,19958,596812,2623,0,701007,-274322,1889697,1667560,0,1041449,0,0,0,37755,1437905,0,622871,0,0,0,0,6422915,0,0,0,0,0,1216368,1173936,0,843776,0,0,10858,2515521,20398,0,5780857,110107,6724694,0,80423,0,0,0,0,23076,,0,,,,,,,,,,,,,106928.0,0.0,0.0,3903701.0,3903701.0,0.0,0.0,0.0,0.0,5918487.0,1843997.0,4074490.0,14530.0,1230991.0,375000.0,9598712.0,9602009.0,22128.0,9624137.0,0.0,188537.0,22128.0,166409.0,9790546.0,-191834.0,9598712.0
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20261,2026-01-01,2026-03-31,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,Teaching,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,355,355,298,1261,1358,253,1544,0,0,125,957,23,85,5606,0,6107,6574,1506,5807,0,0,565,3553,33,242,24387,0,8468,12496,3910,12838,0,0,2233,9338,1125,43,50451,208101395,235539399,42762802,185581125,0,0,23869886,136698171,1725531,2688967,836967276,92956521,111387159,16255102,149093046,0,0,13511244,105561931,10184682,669856,499619541,6144727,262220661,303431658,52640679,297011816,0,0,0,30794670,160899024,0,16021640,0,0,0,6588661,1135753536,0,0,0,25490,25490,36276413,37809614,3796882,37201905,0,0,6485415,77914572,934433,439537,200858771,2388376,199722839,0,10751889,0,0,0,0,21779037,,0,,,,,,,,,,,,,5924904.0,72850560.0,0.0,193641752.0,266492312.0,0.0,577863540.0,0.0,577863540.0,352621352.0,124996343.0,227625009.0,42404326.0,10721558.0,9935000.0,1135041745.0,119895471.0,6351466.0,126246937.0,291733.0,50708275.0,6351466.0,44356809.0,170895479.0,964146266.0,1135041745.0
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Comparable,Teaching,562-491-9000,1050 LINDEN AVENUE,LONG BEACH,90813,CAROLYN CALDWELL,360,307,191,466,528,195,1352,0,0,42,260,15,36,2894,0,2989,3621,1033,6271,0,0,253,1247,91,176,15681,0,1764,2097,2442,11494,0,0,362,2977,736,547,22419,60989892,73787691,20528183,114934134,0,0,7363253,27710019,2156271,2094954,309564397,11415654,16711391,9064347,71899337,0,0,2413871,18375954,3928202,479433,134288189,5407852,59940124,75143256,22721784,161371870,-11273962,0,0,6982066,23293421,0,13596508,0,0,0,11101411,368284330,0,14331197,0,0,14331197,11618704,12441311,6756795,37601327,0,0,2114129,18797624,130073,439490,89899453,5421666,117612450,0,1781529,0,0,0,0,3544910,,0,,,,,,,,,,,,,3103868.0,0.0,0.0,128545185.0,128545185.0,0.0,0.0,0.0,0.0,222632387.0,66605482.0,156026905.0,23724061.0,7203741.0,0.0,315499892.0,125623678.0,1100839.0,126724517.0,0.0,312371086.0,1100839.0,311270247.0,437994764.0,-122494872.0,315499892.0
106010967,ST. ROSE HOSPITAL,20261,2026-01-01,2026-03-31,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,,510-264-4002,27200 CALAROGA AVENUE,HAYWARD,94545,CHRIS ADAMS,155,155,46,289,134,54,310,6,0,6,62,2,17,880,0,1004,813,228,955,6,0,119,579,10,48,3762,0,1415,624,411,4489,87,0,225,875,14,714,8854,25727711,13022584,2242135,23652703,97283,0,1406680,9084958,335976,1445689,77015719,6719479,3824372,2577773,21524290,428691,0,828680,4276479,268692,1791086,42239542,646588,25832248,13951222,5963437,38359326,-19841,872619,0,1403971,5385660,0,1411225,0,0,0,3540361,97346816,0,0,0,0,0,6154941,2795734,-1123688,6817667,-346645,0,185280,7975777,0,-550621,21908445,5373272,34942240,0,279841,0,0,0,0,81166,,0,,,,,,,,,,,,,892593.0,1650969.0,3010.0,49319815.0,50973794.0,15794546.0,0.0,0.0,15794546.0,105797960.0,81045844.0,24752116.0,2648452.0,1569693.0,0.0,95738601.0,39166401.0,3138070.0,42304471.0,0.0,72474091.0,3138070.0,69336021.0,111640492.0,-15901891.0,95738601.0
106514005,STABLER LANE BEHAVIORAL HEALTH - PHF,20261,2026-01-01,2026-03-31,Open,Sutter,02 - Golden Empire,227,Investor - Corp.,Psychiatric Health Facilities,,530-418-0444,1253 STABLER LANE,YUBA CITY,95993,ADAM ORTNER,16,16,16,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,1390,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647971,1647971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647971,1647971,0,1638378,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0.0,906338.0,0.0,773395.0,1679733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679733.0,1783399.0,0.0,1783399.0,0.0,0.0,0.0,0.0,1783399.0,-103666.0,1679733.0
106430905,STANFORD HEALTH CARE,20261,2026-01-01,2026-03-31,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,Teaching,650-723-4000,300 PASTEUR DRIVE,PALO ALTO,94305,DAVID ENTWISTLE,622,774,750,3822,1247,232,1625,0,0,296,2275,20,74,9591,0,25586,9091,1826,10822,0,0,2300,16588,81,349,66643,0,262179,57778,4453,81559,0,0,8200,306972,1428,13529,736098,1901142694,707790055,144031551,831506538,0,0,156298816,1404193018,7072029,25596262,5177630963,2399787096,635851697,46470693,806780172,0,0,287556005,2650298573,1562934,116501889,6944809059,35750143,3895861498,1167341160,179997870,1472502409,0,0,0,399709807,2604362764,0,7467674,0,0,0,134739218,9897732543,0,51917,0,0,51917,405068293,176300592,10504374,165836218,0,0,44145014,1414378683,1167289,7358933,2224759396,28212075,2125025915,0,53103012,0,0,0,0,170858987,,0,,,,,,,,,,,,,60031715.0,370517846.0,146616249.0,1687162828.0,2204296923.0,0.0,0.0,0.0,0.0,6066164848.0,2899932481.0,3166232367.0,924765129.0,8591430148.0,1586638.0,14888311205.0,1536571374.0,349034080.0,1885605454.0,30649675.0,3475725729.0,349034080.0,3126691649.0,5042946778.0,9845364427.0,14888311205.0
106014050,STANFORD HEALTH CARE TRI-VALLEY,20261,2026-01-01,2026-03-31,Open,Alameda,05 - East Bay,419,Non Profit Corp.,Comparable,,925-447-7000,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,94588,MISTY JONES,242,207,207,750,273,49,369,0,0,121,843,5,30,2440,0,3985,1557,254,1609,0,0,488,2712,47,115,10767,0,17911,4184,321,6062,0,0,1169,27554,373,1428,59002,169966196,63565046,10242408,63598813,0,0,15073362,99170670,2515220,7678996,431810711,158828863,49991920,2468606,58118974,0,0,13199634,199348648,3068262,8425603,493450510,4163761,292529869,102190315,12096461,115519621,0,0,0,21230963,210791186,0,5583482,0,0,0,15554438,779660096,0,0,0,0,0,34775192,10851827,556999,5672188,0,0,6916432,86366818,0,461669,145601125,1695229,142264696,7204619,-51340,0,0,0,0,16762252,,0,,,,,,,,,,,,,8659463.0,0.0,0.0,134935442.0,134935442.0,0.0,0.0,0.0,0.0,521624653.0,201415716.0,320208937.0,37377085.0,9522271.0,44297141.0,546340876.0,92831033.0,3994000.0,96825033.0,0.0,90567627.0,3994000.0,86573627.0,183398660.0,362942216.0,546340876.0
106194967,STAR VIEW ADOLESCENT - PHF,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,931,Investor - Corp.,Psychiatric Health Facilities,,310-221-6336,4025 WEST 226 STREET,TORRANCE,90505,KENT DUNLAP,16,16,16,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,1154,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535368,0,0,0,0,0,1535368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535368,0,0,0,0,0,1535368,2355865,1579165,0,450489,0,0,0,0,21287,,0,,,,,,,,,,,,,5110.0,67472.0,0.0,35262944.0,35330416.0,0.0,0.0,0.0,0.0,2480646.0,2000219.0,480427.0,0.0,5846894.0,0.0,41657737.0,8831375.0,7967104.0,16798479.0,0.0,25146011.0,7967104.0,17178907.0,33977386.0,7680351.0,41657737.0
106394128,STOCKTON REGIONAL REHABILITATION HOSPITAL,20261,2026-01-01,2026-03-31,Open,San Joaquin,06 - North San Joaquin,509,Investor - Corp.,Comparable,,209-687-5490,607 E. MAGNOLIA STREET,STOCKTON,95202,JUSTIN JOY,50,50,50,161,13,51,0,0,0,26,0,0,0,251,0,2388,195,782,0,0,0,524,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,9315656,833850,2975253,0,0,0,1922861,0,0,0,15047620,0,0,0,0,0,0,0,0,0,0,0,0,1839408,464825,1948409,0,0,0,0,881873,0,0,0,0,0,0,0,5134515,0,0,0,0,0,7476248,369026,1026844,0,0,0,1040987,0,0,0,9913105,30,8864131,0,6952,0,0,0,0,52055,,0,,,,,,,,,,,,,307657.0,203637.0,0.0,5189573.0,5393210.0,0.0,0.0,0.0,0.0,1269362.0,453938.0,815424.0,0.0,53556187.0,0.0,59764821.0,6485767.0,0.0,6485767.0,0.0,69393262.0,0.0,69393262.0,75879029.0,-16114208.0,59764821.0
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,20261,2026-01-01,2026-03-31,Open,Modoc,01 - Northern California,201,District,Comparable,Rural,530-279-6111,741 N. MAIN STREET,CEDARVILLE,96104,FRANCES D. HANNAH,26,26,26,7,0,10,0,0,0,0,0,0,4,21,0,184,0,1405,0,0,0,0,0,0,105,1694,0,671,0,164,0,0,0,196,0,0,57,1088,370193,0,1268629,0,0,0,0,0,0,202712,1841534,664022,0,52107,0,0,0,70653,0,0,4224,791006,0,0,0,0,0,0,0,0,141255,0,0,0,0,0,0,0,141255,0,0,0,0,0,970661,0,1243035,0,0,0,70653,0,0,206936,2491285,352,3231120,0,-54312,0,0,0,0,381973,,0,,,,,,,,,,,,,80172.0,1408025.0,0.0,2578460.0,3986485.0,0.0,0.0,0.0,0.0,5910598.0,4997998.0,912600.0,3720790.0,0.0,0.0,8619875.0,4689126.0,378991.0,5068117.0,0.0,1299473.0,378991.0,920482.0,5988599.0,2631276.0,8619875.0
106514001,SUTTER - YUBA - PHF,20261,2026-01-01,2026-03-31,Open,Sutter,02 - Golden Empire,227,City/County,Psychiatric Health Facilities,,530-822-7200,1965 LIVE OAK BOULEVARD,YUBA CITY,95991,SARAH EBERHARDT-RIOS,16,16,10,0,0,0,0,0,0,58,0,0,5,63,0,0,0,0,0,0,0,773,0,0,37,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114913,0,0,53366,1168279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114913,0,0,53366,1168279,0,2083303,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106034002,SUTTER AMADOR HOSPITAL,20261,2026-01-01,2026-03-31,Open,Amador,06 - North San Joaquin,501,Non Profit Corp.,Comparable,Rural,209-223-7500,200 MISSION BOULEVARD,JACKSON,95642,RACHAEL MCKINNEY,52,52,31,320,94,13,112,0,0,62,95,1,5,702,0,1278,417,86,458,0,0,233,233,3,10,2718,0,5057,1290,589,4058,0,0,1300,2084,147,147,14672,24779165,7147153,1632941,7745209,0,0,4436013,4763204,73236,369717,50946638,24525807,7532959,1804661,13145810,0,0,5752608,14016974,576320,593008,67948147,1949691,38503277,12292042,3362107,17212378,-21958,0,0,7052381,6919722,0,649556,0,0,0,294210,88213406,0,0,0,0,0,10567463,2364176,0,3596303,0,0,2910532,11242905,0,0,30681379,175564,26471835,0,217340,0,0,0,0,1082736,,0,,,,,,,,,,,,,1417288.0,27014.0,1585659.0,25539007.0,27151680.0,21620.0,0.0,0.0,21620.0,121214768.0,78004185.0,43210583.0,4095653.0,1130396.0,0.0,75609932.0,2059126.0,0.0,2059126.0,0.0,10740303.0,0.0,10740303.0,12799429.0,62810503.0,75609932.0
106310791,SUTTER AUBURN FAITH HOSPITAL,20261,2026-01-01,2026-03-31,Open,Placer,02 - Golden Empire,308,Non Profit Corp.,Comparable,,530-888-4500,11815 EDUCATION STREET,AUBURN,95602,MITCH HANNA,64,64,46,496,252,21,144,0,0,62,131,6,13,1125,0,1806,898,66,468,0,0,261,389,17,24,3929,0,11553,2613,1139,4524,0,0,859,3625,331,2008,26652,33078468,16890200,1191032,8687328,0,0,4831664,7834173,268445,259599,73040909,42360888,19789786,2510237,18525312,0,0,6305422,29742101,1368699,910699,121513144,3418294,62151600,31021073,3215206,22608525,0,0,0,7678378,21394749,0,1637144,0,0,0,868213,153993182,2272155,0,0,1564860,3837015,12801547,7877190,407540,4080700,0,0,3254700,15976209,0,0,44397886,356120,42433984,0,313749,0,0,0,0,2639371,,0,,,,,,,,,,,,,1552774.0,472439.0,0.0,32161989.0,32634428.0,0.0,0.0,0.0,0.0,138011103.0,99327959.0,38683144.0,4035362.0,263271.0,0.0,75616205.0,4964995.0,413763.0,5378758.0,246723.0,11836725.0,413763.0,11422962.0,17048443.0,58567762.0,75616205.0
